"","SQH","SXRQ"
"9069","CN201120519535.1","20131030"
"9070","CN201120405645.5","20130904"
"9071","CN201020604701.3","20120905"
"9072","CN201020602882.6","20130227"
"9073","CN201120273426.6","20130227"
"9074","CN201320046341.3","20140212"
"9075","CN201020604676.9","20131218"
"9076","CN201220184835.3","20140205"
"9077","CN201120208035.6","20130605"
"9078","CN201120519535.1","20131030"
"9079","CN201120405645.5","20130904"
"9080","CN201020604701.3","20120905"
"9081","CN201020602882.6","20130227"
"9082","CN201120273426.6","20130227"
"9083","CN201320046341.3","20140212"
"9084","CN201020604676.9","20131218"
"9085","CN201420668537.0","20160413"
"9086","CN201120061795.9","20130227"
"9087","CN201020510298.8","20141022"
"9088","CN201020510314.3","20141022"
"9089","CN201520486148.0","20160817"
"9090","CN201420388694.6","20161012"
"9091","CN201130408894.5","20151223"
"9092","CN201130408896.4","20151223"
"9093","CN201130408897.9","20151223"
"9094","CN201130408903.0","20151223"
"9095","CN201130408887.5","20151223"
"9096","CN201130408888.X","20151223"
"9097","CN201130408889.4","20151223"
"9098","CN201130408893.0","20151223"
"9099","CN201130408900.7","20151223"
"9100","CN201130408901.1","20151223"
"9101","CN201120498941.4","20160120"
"9102","CN201120498958.X","20160120"
"9103","CN201120501325.X","20160120"
"9104","CN201120499894.5","20160120"
"9105","CN201120499906.4","20160120"
"9106","CN201020686908.X","20150218"
"9107","CN201020686921.5","20150218"
"9108","CN201020689695.6","20150225"
"9109","CN201020689712.6","20150225"
"9110","CN201020689770.9","20150225"
"9111","CN201020689785.5","20150225"
"9112","CN201020689991.6","20160224"
"9113","CN201020689992.0","20150225"
"9114","CN201020686916.4","20150218"
"9115","CN201020689957.9","20150225"
"9116","CN201020655107.7","20150204"
"9117","CN201020686855.1","20150218"
"9118","CN201020689726.8","20160224"
"9119","CN201020689382.0","20150225"
"9120","CN201020692944.7","20160224"
"9121","CN201020691548.2","20150225"
"9122","CN201020653564.2","20150204"
"9123","CN201120499835.8","20160120"
"9124","CN201120499823.5","20160120"
"9125","CN201120498868.0","20160120"
"9126","CN201120498882.0","20160120"
"9127","CN201120498885.4","20160120"
"9128","CN201120499909.8","20160120"
"9129","CN201120458811.8","20160113"
"9130","CN201120458813.7","20160113"
"9131","CN201120500571.3","20160120"
"9132","CN201120500586.X","20160120"
"9133","CN201120498542.8","20160120"
"9134","CN201120498799.3","20160120"
"9135","CN201120498806.X","20160120"
"9136","CN201120498725.X","20160120"
"9137","CN201120500571.3","20160120"
"9138","CN201120500586.X","20160120"
"9139","CN201120498542.8","20160120"
"9140","CN201120498799.3","20160120"
"9141","CN201120498806.X","20160120"
"9142","CN201120498725.X","20160120"
"9143","CN201120345973.0","20140430"
"9144","CN201120368460.1","20130807"
"9145","CN201320091066.7","20150415"
"9146","CN201220628050.0","20160706"
"9147","CN201230392055.3","20141008"
"9148","CN201230392054.9","20141008"
"9149","CN201220084678.9","20160427"
"9150","CN201020582434.4","20160106"
"9151","CN201220385456.0","20150923"
"9152","CN201120237626.6","20160928"
"9153","CN201120538749.3","20160210"
"9154","CN201010526105.2","20141217"
"9155","CN201320036211.1","20160413"
"9156","CN201330271919.0","20150812"
"9157","CN201320358531.9","20150916"
"9158","CN201110207434.5","20150916"
"9159","CN201010296090.5","20161116"
"9160","CN201220207049.0","20140219"
"9161","CN201120400291.5","20151209"
"9162","CN201120400360.2","20151216"
"9163","CN201120400383.3","20151216"
"9164","CN201020547324.4","20151118"
"9165","CN201120261551.5","20150909"
"9166","CN201120383592.1","20151209"
"9167","CN201120370463.9","20151118"
"9168","CN201020138214.2","20160511"
"9169","CN201220422977.9","20141022"
"9170","CN201230294027.8","20150819"
"9171","CN201030519678.3","20161109"
"9172","CN201030519691.9","20161109"
"9173","CN201030519693.8","20161109"
"9174","CN201030519712.7","20161109"
"9175","CN201030519716.5","20161109"
"9176","CN201030519719.9","20161109"
"9177","CN201230294027.8","20150819"
"9178","CN201030519678.3","20161109"
"9179","CN201030519691.9","20161109"
"9180","CN201030519693.8","20161109"
"9181","CN201030519712.7","20161109"
"9182","CN201030519716.5","20161109"
"9183","CN201030519719.9","20161109"
"9184","CN201020296819.4","20120718"
"9185","CN200920295490.7","20120307"
"9186","CN201020205028.6","20120321"
"9187","CN201020205030.3","20120704"
"9188","CN201020217498.4","20130227"
"9189","CN201020218680.1","20120530"
"9190","CN201020296833.4","20120530"
"9191","CN201020296835.3","20120530"
"9192","CN201120305509.9","20140416"
"9193","CN201120343349.7","20130918"
"9194","CN201120409694.6","20131106"
"9195","CN201120342866.2","20130529"
"9196","CN201120491500.1","20140319"
"9197","CN201120557588.2","20140430"
"9198","CN201120558178.X","20140219"
"9199","CN201120516959.2","20130529"
"9200","CN201120517002.X","20140813"
"9201","CN201120517019.5","20130918"
"9202","CN201120546002.2","20140416"
"9203","CN201120545992.8","20140416"
"9204","CN201220577396.2","20150527"
"9205","CN201220224497.1","20141015"
"9206","CN201220256193.3","20150527"
"9207","CN201220577146.9","20150527"
"9208","CN201220031037.7","20130529"
"9209","CN201120516998.2","20130918"
"9210","CN201320302963.8","20151230"
"9211","CN201320301411.5","20160127"
"9212","CN201120451701.9","20140108"
"9213","CN201120537368.3","20150204"
"9214","CN201120524854.1","20140212"
"9215","CN201120537887.X","20150204"
"9216","CN201120557981.1","20140226"
"9217","CN201320484731.9","20160309"
"9218","CN201320226879.2","20160309"
"9219","CN201020274652.1","20130918"
"9220","CN201020230975.0","20140813"
"9221","CN201020247667.9","20130828"
"9222","CN201020165308.9","20130612"
"9223","CN201020533374.7","20121114"
"9224","CN201020534955.2","20121121"
"9225","CN201020536118.3","20121121"
"9226","CN201020535515.9","20121121"
"9227","CN201020526087.3","20121114"
"9228","CN201020526753.3","20121114"
"9229","CN201020526754.8","20121114"
"9230","CN201020526755.2","20121114"
"9231","CN201020533371.3","20141029"
"9232","CN201020533372.8","20121114"
"9233","CN201020533373.2","20121114"
"9234","CN201020533375.1","20121114"
"9235","CN201020533383.6","20121114"
"9236","CN201020533386.X","20121114"
"9237","CN201020533388.9","20121114"
"9238","CN201020533389.3","20121114"
"9239","CN201020533390.6","20121114"
"9240","CN201020302255.0","20130403"
"9241","CN201220050578.4","20140402"
"9242","CN201220050487.0","20140402"
"9243","CN201220050489.X","20140402"
"9244","CN201220050241.3","20140402"
"9245","CN201220050242.8","20140402"
"9246","CN201120452074.0","20140108"
"9247","CN201120516991.0","20150204"
"9248","CN201120561601.1","20150218"
"9249","CN201120536725.4","20150204"
"9250","CN201120396764.9","20131204"
"9251","CN201120396765.3","20131204"
"9252","CN201120396799.2","20131204"
"9253","CN201120557586.3","20140226"
"9254","CN201120566566.2","20150225"
"9255","CN201120566037.2","20150225"
"9256","CN201120546102.5","20140219"
"9257","CN201120537969.4","20150204"
"9258","CN201120537976.4","20150204"
"9259","CN201120537978.3","20150204"
"9260","CN201120557953.X","20140226"
"9261","CN201120554060.X","20150218"
"9262","CN201220142670.3","20160525"
"9263","CN201220142696.8","20160525"
"9264","CN201220143667.3","20160525"
"9265","CN201220140005.0","20160525"
"9266","CN201220138792.5","20160525"
"9267","CN201320893681.X","20160928"
"9268","CN201110386812.0","20160120"
"9269","CN201110385848.7","20160120"
"9270","CN201310288364.X","20160824"
"9271","CN201210358822.8","20161109"
"9272","CN201210365333.5","20161116"
"9273","CN201120331456.8","20131106"
"9274","CN201120408025.7","20151209"
"9275","CN201120460244.X","20160113"
"9276","CN201120479616.3","20160113"
"9277","CN201120448773.8","20140108"
"9278","CN201120448883.4","20140108"
"9279","CN201120450211.7","20160106"
"9280","CN201120450173.5","20140108"
"9281","CN201120506988.0","20150121"
"9282","CN201120503826.1","20150121"
"9283","CN201120502226.3","20150121"
"9284","CN201120527326.1","20150204"
"9285","CN201120101610.2","20130605"
"9286","CN201120104790.X","20130605"
"9287","CN201120113620.8","20140611"
"9288","CN201120549343.5","20160217"
"9289","CN201120543597.6","20160210"
"9290","CN201120548933.6","20160217"
"9291","CN201120554738.4","20160217"
"9292","CN201220019996.7","20140312"
"9293","CN201220594402.5","20160106"
"9294","CN201220445389.7","20151028"
"9295","CN201320213618.7","20150610"
"9296","CN201320327544.X","20150729"
"9297","CN201320327561.3","20150729"
"9298","CN201320327692.1","20150729"
"9299","CN201320389677.X","20150819"
"9300","CN201320389884.5","20150819"
"9301","CN201320389558.4","20150819"
"9302","CN201320349809.6","20150812"
"9303","CN201320327423.5","20150729"
"9304","CN201320407338.X","20150826"
"9305","CN201320389521.1","20150819"
"9306","CN201320415214.6","20150826"
"9307","CN201320142731.0","20150513"
"9308","CN201320294498.8","20150715"
"9309","CN201320458632.3","20150923"
"9310","CN201320329030.8","20150729"
"9311","CN201320318997.6","20150722"
"9312","CN201320333762.4","20150722"
"9313","CN201320340494.9","20150812"
"9314","CN201320318037.X","20150722"
"9315","CN201320333997.3","20150722"
"9316","CN201320301499.0","20150722"
"9317","CN201320289829.9","20150708"
"9318","CN201320318897.3","20150722"
"9319","CN201320340647.X","20150812"
"9320","CN201220732637.6","20160217"
"9321","CN201220723015.7","20160217"
"9322","CN201220743334.4","20160224"
"9323","CN201220726683.5","20160217"
"9324","CN201220509811.0","20151202"
"9325","CN201220514481.4","20151202"
"9326","CN201320001187.8","20160224"
"9327","CN201320590066.1","20151111"
"9328","CN201320590065.7","20151111"
"9329","CN201320606056.2","20151111"
"9330","CN201320606174.3","20151111"
"9331","CN201320700218.9","20151223"
"9332","CN201320542155.9","20151028"
"9333","CN201320529666.7","20151028"
"9334","CN201320541174.X","20151028"
"9335","CN201320535643.7","20151028"
"9336","CN201320527101.5","20151028"
"9337","CN201320527137.3","20151028"
"9338","CN201320526946.2","20151028"
"9339","CN201320532377.2","20151028"
"9340","CN201320568374.4","20151104"
"9341","CN201320586870.2","20151111"
"9342","CN201320696910.9","20151223"
"9343","CN201320696753.1","20151223"
"9344","CN201320696806.X","20151223"
"9345","CN201320696929.3","20151223"
"9346","CN201320696535.8","20151223"
"9347","CN201320710128.8","20160106"
"9348","CN201320708662.5","20160106"
"9349","CN201320714564.2","20160106"
"9350","CN201320529984.3","20151028"
"9351","CN201320564244.3","20151104"
"9352","CN201320564241.X","20151104"
"9353","CN201320564243.9","20151104"
"9354","CN201320524059.1","20151028"
"9355","CN201320524060.4","20151028"
"9356","CN201320523843.0","20151028"
"9357","CN201320564119.2","20151104"
"9358","CN201320534060.2","20151028"
"9359","CN201320534193.X","20151028"
"9360","CN201320755665.4","20160113"
"9361","CN201320748643.5","20160113"
"9362","CN201320753689.6","20160113"
"9363","CN201320728235.3","20160113"
"9364","CN201320734215.7","20160113"
"9365","CN201320715192.5","20160106"
"9366","CN201320715156.9","20160106"
"9367","CN201320816996.4","20160127"
"9368","CN201420102508.8","20160427"
"9369","CN201420100812.9","20160427"
"9370","CN201420101356.X","20160427"
"9371","CN201420112276.4","20160504"
"9372","CN201420110345.8","20160504"
"9373","CN201420109418.1","20160504"
"9374","CN201420089058.3","20160413"
"9375","CN201420034516.3","20160316"
"9376","CN201420072624.X","20160406"
"9377","CN201420034659.4","20160316"
"9378","CN201420081946.0","20160406"
"9379","CN201320508709.3","20151014"
"9380","CN201320515081.X","20151014"
"9381","CN201320497171.0","20151007"
"9382","CN201320513487.4","20151014"
"9383","CN201320530130.7","20151028"
"9384","CN201320508656.5","20151014"
"9385","CN201320513533.0","20151014"
"9386","CN201320517953.6","20151014"
"9387","CN201320532342.9","20151028"
"9388","CN201320538928.6","20151028"
"9389","CN201320527232.3","20151028"
"9390","CN201320544022.5","20151028"
"9391","CN201320826371.6","20160210"
"9392","CN201320876579.9","20160224"
"9393","CN201320808825.7","20160127"
"9394","CN201320857886.2","20160210"
"9395","CN201320876164.1","20160224"
"9396","CN201320876197.6","20160224"
"9397","CN201320873625.X","20160224"
"9398","CN201320876405.2","20160224"
"9399","CN201320860279.1","20160217"
"9400","CN201320859856.5","20160217"
"9401","CN201320860081.3","20160217"
"9402","CN201320860083.2","20160217"
"9403","CN201420069715.8","20160330"
"9404","CN201420085444.5","20160413"
"9405","CN201420085793.7","20160413"
"9406","CN201420084508.X","20160413"
"9407","CN201420080416.4","20160406"
"9408","CN201420067172.6","20160330"
"9409","CN201320242634.9","20150624"
"9410","CN201320009156.7","20160302"
"9411","CN201320035085.8","20160316"
"9412","CN201320080963.8","20160406"
"9413","CN201320080973.1","20160406"
"9414","CN201320080975.0","20160406"
"9415","CN201320238018.6","20150624"
"9416","CN201320238142.2","20150624"
"9417","CN201320229326.2","20150617"
"9418","CN201320229328.1","20150617"
"9419","CN201320035251.4","20160316"
"9420","CN201320145459.1","20150520"
"9421","CN201220084949.0","20160427"
"9422","CN201220084978.7","20160427"
"9423","CN201220737690.5","20160224"
"9424","CN201220734587.5","20150218"
"9425","CN201220683004.0","20150204"
"9426","CN201220727855.0","20160217"
"9427","CN201220746810.8","20160224"
"9428","CN201220744312.X","20160224"
"9429","CN201220746896.4","20160224"
"9430","CN201220743918.1","20160224"
"9431","CN201220722291.1","20160217"
"9432","CN201320464991.X","20150923"
"9433","CN201320402947.6","20150902"
"9434","CN201320700353.3","20151223"
"9435","CN201320675709.2","20151223"
"9436","CN201320405997.X","20150902"
"9437","CN201320395874.2","20150819"
"9438","CN201320448688.0","20150909"
"9439","CN201320536322.9","20151028"
"9440","CN201320525424.0","20151028"
"9441","CN201320587091.4","20151111"
"9442","CN201320603767.4","20151111"
"9443","CN201320603857.3","20151111"
"9444","CN201320503866.5","20151014"
"9445","CN201320605815.3","20151111"
"9446","CN201320595121.6","20151111"
"9447","CN201320700414.6","20151223"
"9448","CN201020249106.2","20130828"
"9449","CN201020249107.7","20130828"
"9450","CN201020256881.0","20120912"
"9451","CN201020256886.3","20130828"
"9452","CN201020250584.5","20130828"
"9453","CN201020256287.1","20130904"
"9454","CN201020253487.1","20130828"
"9455","CN201020259711.8","20120912"
"9456","CN201020254288.2","20120905"
"9457","CN201020194148.0","20140709"
"9458","CN201020241371.6","20120905"
"9459","CN201020287172.9","20141008"
"9460","CN201020281545.1","20121003"
"9461","CN201020287581.9","20141008"
"9462","CN201020281500.4","20130918"
"9463","CN201020638888.9","20130130"
"9464","CN201020638895.9","20130130"
"9465","CN201020685920.9","20130227"
"9466","CN201020676932.5","20160210"
"9467","CN201020692823.2","20150225"
"9468","CN201020692896.1","20150225"
"9469","CN201020648079.6","20130213"
"9470","CN201020648084.7","20130213"
"9471","CN201020652973.0","20130213"
"9472","CN201020648081.3","20130213"
"9473","CN201020648082.8","20130213"
"9474","CN201020648083.2","20130213"
"9475","CN201020648080.9","20130213"
"9476","CN201020657221.3","20130220"
"9477","CN201020675897.5","20160210"
"9478","CN201020615676.9","20130116"
"9479","CN201020677036.0","20160210"
"9480","CN201020681255.6","20130227"
"9481","CN201020201528.2","20120801"
"9482","CN201020201531.4","20120725"
"9483","CN201020185031.6","20120711"
"9484","CN201020529252.0","20141029"
"9485","CN201020530750.7","20141029"
"9486","CN201020567213.X","20121219"
"9487","CN201020565191.3","20121219"
"9488","CN201020565285.0","20121219"
"9489","CN201020527586.4","20141029"
"9490","CN201020521681.3","20131106"
"9491","CN201020153890.7","20140604"
"9492","CN201020507769.X","20121107"
"9493","CN201020507784.4","20131030"
"9494","CN201020512441.7","20151028"
"9495","CN201020299382.X","20131016"
"9496","CN201020299388.7","20151021"
"9497","CN201020293794.2","20121031"
"9498","CN201020288597.1","20141008"
"9499","CN201020299295.4","20121031"
"9500","CN201020281550.2","20121003"
"9501","CN201020593156.2","20130102"
"9502","CN201020589682.1","20130102"
"9503","CN201020592120.2","20130102"
"9504","CN201020593210.3","20130102"
"9505","CN201020592171.5","20130102"
"9506","CN201120076037.4","20150513"
"9507","CN201120119678.3","20130612"
"9508","CN201120119685.3","20130612"
"9509","CN201120113545.5","20130612"
"9510","CN201120128651.0","20130619"
"9511","CN201120036175.X","20130403"
"9512","CN201120024033.1","20150325"
"9513","CN201120033902.7","20140326"
"9514","CN201120024034.6","20130327"
"9515","CN201120063733.1","20130501"
"9516","CN201120063781.0","20130508"
"9517","CN201120063784.4","20130508"
"9518","CN201120006717.9","20150311"
"9519","CN201120143084.6","20130703"
"9520","CN201120137999.6","20130619"
"9521","CN201120114003.X","20130612"
"9522","CN201120046660.5","20130410"
"9523","CN201120114770.0","20130612"
"9524","CN201120105801.6","20130605"
"9525","CN201120114811.6","20130612"
"9526","CN201120049724.7","20130410"
"9527","CN201120048405.4","20130410"
"9528","CN201120036533.7","20140402"
"9529","CN201120049256.3","20130410"
"9530","CN201120056608.8","20130424"
"9531","CN201120058629.3","20130501"
"9532","CN201220276531.X","20150805"
"9533","CN201220239269.1","20150715"
"9534","CN201220383137.6","20150923"
"9535","CN201220388288.0","20150923"
"9536","CN201220386858.2","20150923"
"9537","CN201220386604.0","20150923"
"9538","CN201220387062.9","20150923"
"9539","CN201220387014.X","20150923"
"9540","CN201220490573.3","20141112"
"9541","CN201220490631.2","20151111"
"9542","CN201120169010.X","20130717"
"9543","CN201120147584.7","20150624"
"9544","CN201120147573.9","20140709"
"9545","CN201120147540.4","20140702"
"9546","CN201120198346.9","20130731"
"9547","CN201120198379.3","20130731"
"9548","CN201120192718.7","20130731"
"9549","CN201120192725.7","20130731"
"9550","CN201120197282.0","20130731"
"9551","CN201120197168.8","20130731"
"9552","CN201120194879.X","20150729"
"9553","CN201120230696.9","20130821"
"9554","CN201120303594.5","20131016"
"9555","CN201120157360.4","20130710"
"9556","CN201120157352.X","20130710"
"9557","CN201120128674.1","20130619"
"9558","CN201120128694.9","20130619"
"9559","CN201120140978.X","20130619"
"9560","CN201120147434.6","20130703"
"9561","CN201120139978.8","20150617"
"9562","CN201120142061.3","20130619"
"9563","CN201120002121.1","20150311"
"9564","CN201120004801.7","20150311"
"9565","CN201120003154.8","20140312"
"9566","CN201120003239.6","20150311"
"9567","CN201120273545.1","20130918"
"9568","CN201120273586.0","20130918"
"9569","CN201120289415.7","20131002"
"9570","CN201120289420.8","20131002"
"9571","CN201120262927.4","20130911"
"9572","CN201120248515.5","20130828"
"9573","CN201120263191.2","20130911"
"9574","CN201120285876.7","20130925"
"9575","CN201120240075.9","20130828"
"9576","CN201120250718.8","20130904"
"9577","CN201120242406.2","20130828"
"9578","CN201120379974.7","20131204"
"9579","CN201120379975.1","20131204"
"9580","CN201120328056.1","20151028"
"9581","CN201120308578.5","20131016"
"9582","CN201120328139.0","20131030"
"9583","CN201120330376.0","20131106"
"9584","CN201120460306.7","20160113"
"9585","CN201120508238.7","20160127"
"9586","CN201120433221.X","20141224"
"9587","CN201120432367.2","20151223"
"9588","CN201120432332.9","20141224"
"9589","CN201120460158.9","20160113"
"9590","CN201120460373.9","20140108"
"9591","CN201120519267.3","20150204"
"9592","CN201120517036.9","20160127"
"9593","CN201120519316.3","20150204"
"9594","CN201120519272.4","20150204"
"9595","CN201120531089.6","20160210"
"9596","CN201120516829.9","20150204"
"9597","CN201120519231.5","20150204"
"9598","CN201120532803.3","20160210"
"9599","CN201120525836.5","20150204"
"9600","CN201120540211.6","20160210"
"9601","CN201120540213.5","20160210"
"9602","CN201120540215.4","20160210"
"9603","CN201120540216.9","20160210"
"9604","CN201120529031.8","20150204"
"9605","CN201220176560.9","20150610"
"9606","CN201220189225.2","20150624"
"9607","CN201220061827.X","20160406"
"9608","CN201220056053.1","20140402"
"9609","CN201220058353.3","20140409"
"9610","CN201220105735.7","20140514"
"9611","CN201220239529.5","20150715"
"9612","CN201120386669.0","20131204"
"9613","CN201120386826.8","20131204"
"9614","CN201120386862.4","20131204"
"9615","CN201120386884.0","20131204"
"9616","CN201120362755.8","20131113"
"9617","CN201120362912.5","20141112"
"9618","CN201120328146.0","20151028"
"9619","CN201120433178.7","20141224"
"9620","CN201120450251.1","20140108"
"9621","CN201120450284.6","20160106"
"9622","CN201220209862.1","20150624"
"9623","CN201220239671.X","20140723"
"9624","CN201220295010.9","20150812"
"9625","CN201220295006.2","20150812"
"9626","CN201220295008.1","20150812"
"9627","CN201220295009.6","20150812"
"9628","CN201220304535.4","20140813"
"9629","CN201220238720.8","20150708"
"9630","CN201220239059.2","20150715"
"9631","CN201220268123.X","20150729"
"9632","CN201220279022.2","20140806"
"9633","CN201220279015.2","20150812"
"9634","CN201220260595.0","20140730"
"9635","CN201220260607.X","20150722"
"9636","CN201220570599.9","20141217"
"9637","CN201220568821.1","20141217"
"9638","CN201220568803.3","20141217"
"9639","CN201220555081.8","20151223"
"9640","CN201220555083.7","20141217"
"9641","CN201220555087.5","20141217"
"9642","CN201220545973.X","20151209"
"9643","CN201220638860.4","20150107"
"9644","CN201220639357.0","20160113"
"9645","CN201220623769.5","20150107"
"9646","CN201220639190.8","20160113"
"9647","CN201120549444.2","20160217"
"9648","CN201120549387.8","20160217"
"9649","CN201120549478.1","20160217"
"9650","CN201220055445.6","20140402"
"9651","CN201220107353.8","20140514"
"9652","CN201220107411.7","20140514"
"9653","CN201120142284.X","20130626"
"9654","CN201120198144.4","20130731"
"9655","CN201120203688.5","20150812"
"9656","CN201120203428.8","20150812"
"9657","CN201120210600.2","20130814"
"9658","CN201120219274.1","20130821"
"9659","CN201120220468.3","20130821"
"9660","CN201120220348.3","20140813"
"9661","CN201120220570.3","20130821"
"9662","CN201120220544.0","20130821"
"9663","CN201120219138.2","20150812"
"9664","CN201120219204.6","20130821"
"9665","CN201120220287.0","20140813"
"9666","CN201220142084.9","20160525"
"9667","CN201220142017.7","20160525"
"9668","CN201220142044.4","20160525"
"9669","CN201420070681.4","20160330"
"9670","CN201220091686.6","20160504"
"9671","CN201420067822.7","20160330"
"9672","CN201420068797.4","20160330"
"9673","CN201420132257.8","20160511"
"9674","CN201420127475.2","20160511"
"9675","CN201420132146.7","20160511"
"9676","CN201420127121.8","20160511"
"9677","CN201420128962.0","20160511"
"9678","CN201420144119.1","20160518"
"9679","CN201420144677.8","20160518"
"9680","CN201420092718.3","20160427"
"9681","CN201420092644.3","20160427"
"9682","CN201320137843.7","20160511"
"9683","CN201220113968.1","20160511"
"9684","CN201320176248.4","20160601"
"9685","CN201420160184.3","20160525"
"9686","CN201420160885.7","20160525"
"9687","CN201420173029.5","20160601"
"9688","CN201320174410.9","20160601"
"9689","CN201320174425.5","20160601"
"9690","CN201320181831.4","20160601"
"9691","CN201420161792.6","20160525"
"9692","CN201420157283.6","20160525"
"9693","CN201420155857.6","20160525"
"9694","CN201320239458.3","20160622"
"9695","CN201220170302.X","20160615"
"9696","CN201320206129.9","20160615"
"9697","CN201420236526.5","20160629"
"9698","CN201420248586.9","20160629"
"9699","CN201420248501.7","20160629"
"9700","CN201420248723.9","20160629"
"9701","CN201320245570.8","20160629"
"9702","CN201420255428.6","20160706"
"9703","CN201320273192.4","20160706"
"9704","CN201220245966.8","20160720"
"9705","CN201220232821.4","20160720"
"9706","CN201320303494.1","20160720"
"9707","CN201320310125.5","20160720"
"9708","CN201320334030.7","20160803"
"9709","CN201320330724.3","20160803"
"9710","CN201220260606.5","20160803"
"9711","CN201420323768.8","20160803"
"9712","CN201420323769.2","20160803"
"9713","CN201420323770.5","20160803"
"9714","CN201420323771.X","20160803"
"9715","CN201420291457.8","20160803"
"9716","CN201420291471.8","20160803"
"9717","CN201420344334.6","20160810"
"9718","CN201420335924.2","20160810"
"9719","CN201420336024.X","20160810"
"9720","CN201420336058.9","20160810"
"9721","CN201420336059.3","20160810"
"9722","CN201420335912.X","20160810"
"9723","CN201420343231.8","20160810"
"9724","CN201420340348.0","20160810"
"9725","CN201420345243.4","20160810"
"9726","CN201220301529.3","20160810"
"9727","CN201420374265.3","20160824"
"9728","CN201420373898.2","20160824"
"9729","CN201420371227.2","20160824"
"9730","CN201420369721.5","20160824"
"9731","CN201420369706.0","20160824"
"9732","CN201420369714.5","20160824"
"9733","CN201420372556.9","20160824"
"9734","CN201420376114.1","20160824"
"9735","CN201420427311.1","20160921"
"9736","CN201420427013.2","20160921"
"9737","CN201420427015.1","20160921"
"9738","CN201420430066.X","20160921"
"9739","CN201320460899.6","20160921"
"9740","CN201320460505.7","20160921"
"9741","CN201220382807.2","20160928"
"9742","CN201220382824.6","20160928"
"9743","CN201220383104.1","20160928"
"9744","CN201220389528.9","20160928"
"9745","CN201220381847.5","20160928"
"9746","CN201220381790.9","20160928"
"9747","CN201420429995.9","20160921"
"9748","CN201420416402.5","20160921"
"9749","CN201420418095.4","20160921"
"9750","CN201420406782.4","20160907"
"9751","CN201420392809.9","20160907"
"9752","CN201420446048.0","20160928"
"9753","CN201420446374.1","20160928"
"9754","CN201420444420.4","20160928"
"9755","CN201420440116.2","20160928"
"9756","CN201420428420.5","20160921"
"9757","CN201420428428.1","20160921"
"9758","CN201420459809.6","20161005"
"9759","CN201420454236.8","20161005"
"9760","CN201420451219.9","20161005"
"9761","CN201420440443.8","20160928"
"9762","CN201420440201.9","20160928"
"9763","CN201420439371.5","20160928"
"9764","CN201420439452.5","20160928"
"9765","CN201420459625.X","20161005"
"9766","CN201420461035.0","20161005"
"9767","CN201420460029.3","20161005"
"9768","CN201420461745.3","20161005"
"9769","CN201420454188.2","20161005"
"9770","CN201420454135.0","20161005"
"9771","CN201420455607.4","20161005"
"9772","CN201420465349.8","20161012"
"9773","CN201420463858.7","20161012"
"9774","CN201420463624.2","20161012"
"9775","CN201420494148.0","20161019"
"9776","CN201420494658.8","20161019"
"9777","CN201420494659.2","20161019"
"9778","CN201420494664.3","20161019"
"9779","CN201420469477.X","20161012"
"9780","CN201420469164.4","20161012"
"9781","CN201420466574.3","20161012"
"9782","CN201420467767.0","20161012"
"9783","CN201420470720.X","20161012"
"9784","CN201420470906.5","20161012"
"9785","CN201420487006.1","20161019"
"9786","CN201420487460.7","20161019"
"9787","CN201420487459.4","20161019"
"9788","CN201420486884.1","20161019"
"9789","CN201420493853.9","20161019"
"9790","CN201420493827.6","20161019"
"9791","CN201420493979.6","20161019"
"9792","CN201320464984.X","20160928"
"9793","CN201320464982.0","20160928"
"9794","CN201420439691.0","20160928"
"9795","CN201420439746.8","20160928"
"9796","CN201420440492.1","20160928"
"9797","CN201420440511.0","20160928"
"9798","CN201420445027.7","20160928"
"9799","CN201420466646.4","20161012"
"9800","CN201420466648.3","20161012"
"9801","CN201420466663.8","20161012"
"9802","CN201420472451.0","20161012"
"9803","CN201420472482.6","20161012"
"9804","CN201420472494.9","20161012"
"9805","CN201320543792.8","20161026"
"9806","CN201320564230.1","20161109"
"9807","CN201220492405.8","20161109"
"9808","CN201320596887.6","20161109"
"9809","CN201320597077.2","20161109"
"9810","CN201420518522.6","20161109"
"9811","CN201420517148.8","20161109"
"9812","CN201420517129.5","20161109"
"9813","CN201420517150.5","20161109"
"9814","CN201420544349.7","20161109"
"9815","CN201420507939.2","20161026"
"9816","CN201420508980.1","20161026"
"9817","CN201420509025.X","20161026"
"9818","CN201420578329.1","20161123"
"9819","CN201420579921.3","20161123"
"9820","CN201420579803.2","20161123"
"9821","CN201420570596.4","20161116"
"9822","CN201320619871.2","20161123"
"9823","CN201320606693.X","20161116"
"9824","CN201420595415.3","20161130"
"9825","CN201420598154.0","20161130"
"9826","CN201420589382.1","20161130"
"9827","CN201420589237.3","20161130"
"9828","CN201420593697.3","20161130"
"9829","CN201420588072.8","20161130"
"9830","CN201420593912.X","20161130"
"9831","CN201420581925.5","20161130"
"9832","CN201420588071.3","20161130"
"9833","CN201210014905.5","20160309"
"9834","CN201310308698.9","20160907"
"9835","CN201020590923.4","20120509"
"9836","CN201220212947.5","20140910"
"9837","CN201320251118.2","20150422"
"9838","CN201320314860.3","20150422"
"9839","CN201120373163.6","20130410"
"9840","CN201320314873.0","20151125"
"9841","CN201320303402.X","20150902"
"9842","CN201420030594.6","20151230"
"9843","CN201120288027.7","20150923"
"9844","CN201120425595.7","20151223"
"9845","CN201120506432.1","20160127"
