,SQH,SXRQ
2684,CN201020695015.1,20141001
2685,CN201120414328.X,20150107
2686,CN201320333822.2,20141231
2687,CN201220388111.0,20160928
2688,CN201020262697.7,20160907
2689,CN201020296179.7,20130227
2690,CN201220326333.X,20150114
2691,CN201220339704.8,20150708
2692,CN201020695015.1,20141001
2693,CN201120414328.X,20150107
2694,CN201320333822.2,20141231
2695,CN201220388111.0,20160928
2696,CN201020262697.7,20160907
2697,CN201220721646.5,20140813
2698,CN201220721570.6,20141008
2699,CN201220733628.9,20140730
2700,CN201120000233.3,20140226
2701,CN201120273592.6,20140507
2702,CN201320147116.9,20150506
2703,CN201320147104.6,20151007
2704,CN201420171100.6,20160330
2705,CN201220084581.8,20140402
2706,CN201029166039.5,20131211
2707,CN201120012156.3,20140319
2708,CN201220568061.4,20151021
2709,CN201320877591.1,20160914
2710,CN201120110071.9,20130227
2711,CN201120110048.X,20130306
2712,CN201220168784.5,20140507
2713,CN201120072954.5,20131204
2714,CN201120073047.2,20130417
2715,CN201320242451.7,20160622
2716,CN201220523667.6,20161130
2717,CN200910066150.1,20161109
2718,CN201120127019.4,20160622
2719,CN201120127016.0,20160622
2720,CN201120184323.2,20160720
2721,CN201120184368.X,20160720
2722,CN201120184408.0,20160720
2723,CN201020216564.6,20160803
2724,CN201020216517.1,20160803
2725,CN201020216503.X,20160803
2726,CN201020246290.5,20160824
2727,CN201020246264.2,20160824
2728,CN201020246400.8,20160824
2729,CN201020246351.8,20160824
2730,CN201020246324.0,20160824
2731,CN201020246313.2,20160824
2732,CN201020262399.8,20160907
2733,CN201020262443.5,20160907
2734,CN201020262444.X,20160907
2735,CN201020262488.2,20160907
2736,CN201020290528.4,20161005
2737,CN201020290568.9,20161005
2738,CN201020290583.3,20161005
2739,CN201020290595.6,20161005
2740,CN201020290605.6,20161005
2741,CN201020290613.0,20161005
2742,CN201120352598.2,20161109
2743,CN201120352599.7,20161109
2744,CN201120352622.2,20161109
2745,CN201020556899.2,20161130
2746,CN201020552088.5,20161130
2747,CN201120367104.8,20161116
2748,CN201020551268.1,20161123
2749,CN201020551339.8,20161123
2750,CN201020551334.5,20161123
2751,CN201020551312.9,20161123
2752,CN201020551300.6,20161123
2753,CN201020551297.8,20161123
2754,CN201020549902.8,20161123
2755,CN201020549895.1,20161123
2756,CN201020549841.5,20161123
2757,CN201220509813.X,20161123
2758,CN201030185264.1,20150722
2759,CN201320691578.7,20160323
2760,CN201020237552.1,20150812
2761,CN201020170277.6,20150617
2762,CN201020175277.5,20150617
2763,CN201020170222.5,20150617
2764,CN201020190330.9,20150708
2765,CN201020212362.4,20120801
2766,CN201020209698.5,20150722
2767,CN201120039709.4,20140402
2768,CN201320709955.5,20160622
2769,CN201030615925.X,20140101
2770,CN201030603967.1,20131225
2771,CN201030603971.8,20131225
2772,CN201030603975.6,20131225
2773,CN201030616642.7,20140101
2774,CN201030616646.5,20140101
2775,CN201030615908.6,20140101
2776,CN201030615920.7,20140101
2777,CN201120563074.8,20140402
2778,CN201030615925.X,20140101
2779,CN201030603967.1,20131225
2780,CN201030603971.8,20131225
2781,CN201030603975.6,20131225
2782,CN201030616642.7,20140101
2783,CN201030616646.5,20140101
2784,CN201030615908.6,20140101
2785,CN201030615920.7,20140101
2786,CN201120563074.8,20140402
2787,CN201010217328.0,20150826
2788,CN201010217323.8,20150826
2789,CN201130005497.3,20160316
2790,CN201130042311.1,20160511
2791,CN201130060878.1,20160518
2792,CN201130117670.9,20160629
2793,CN201130111588.5,20160629
2794,CN201130182093.1,20160810
2795,CN201130203330.8,20160817
2796,CN201130203331.2,20160817
2797,CN201130242580.2,20160921
2798,CN201030256841.1,20160921
2799,CN201030256871.2,20160921
2800,CN201030256969.8,20160921
2801,CN201030256979.1,20160921
2802,CN201030263483.7,20160928
2803,CN201030296275.7,20161019
2804,CN201030296432.4,20161019
2805,CN201030296431.X,20161019
2806,CN201030540833.X,20161116
2807,CN201030540877.2,20161116
2808,CN201130349920.1,20161116
2809,CN201020200317.7,20131030
2810,CN201020548085.4,20130724
2811,CN201020266022.X,20150902
2812,CN201020267758.9,20150902
2813,CN201020633442.7,20160113
2814,CN201020634006.1,20160113
2815,CN201020681685.8,20160217
2816,CN201020174090.3,20150617
2817,CN200920109703.2,20150819
2818,CN201020679361.0,20160210
2819,CN201020215840.7,20140723
2820,CN201020206280.9,20140709
2821,CN201020579040.3,20151216
2822,CN201020579041.8,20151216
2823,CN201020550495.2,20151118
2824,CN201020550497.1,20151118
2825,CN201020542264.7,20151111
2826,CN201020583421.9,20151223
2827,CN201020550459.6,20151118
2828,CN201020512215.9,20151028
2829,CN201020608870.4,20160106
2830,CN201120277552.9,20150916
2831,CN201120451698.0,20160106
2832,CN201120463844.1,20160113
2833,CN201120461454.0,20160113
2834,CN201120373917.8,20151118
2835,CN201120452819.3,20160106
2836,CN201020248407.3,20160810
2837,CN201020283904.7,20160928
2838,CN201020283917.4,20160928
2839,CN201020265981.X,20160907
2840,CN201020266008.X,20160907
2841,CN201020266010.7,20160907
2842,CN201020278736.2,20160921
2843,CN201020278737.7,20160921
2844,CN201020291305.X,20161005
2845,CN201120353028.5,20161109
2846,CN201120364470.8,20161109
2847,CN201120349002.3,20161109
2848,CN201120503987.0,20141105
2849,CN201020552143.0,20120905
2850,CN201120564497.1,20150311
2851,CN201220300814.3,20151021
2852,CN201120279381.3,20130227
2853,CN201320868826.0,20160420
2854,CN201320120945.8,20150819
2855,CN201020505805.9,20130227
2856,CN201020508168.0,20120912
2857,CN201020501060.9,20120822
2858,CN201020299594.8,20120627
2859,CN201020505764.3,20120822
2860,CN201020504473.2,20120822
2861,CN201020504491.0,20130403
2862,CN201320844794.0,20160330
2863,CN201020508185.4,20141022
2864,CN201020508177.X,20141022
2865,CN201420654976.6,20160824
2866,CN201420659086.4,20160914
2867,CN201420632927.2,20160914
2868,CN201420632707.X,20160914
2869,CN201420630764.4,20160914
2870,CN201020508177.X,20141022
2871,CN201420654976.6,20160824
2872,CN201420659086.4,20160914
2873,CN201420632927.2,20160914
2874,CN201420632707.X,20160914
2875,CN201420630764.4,20160914
2876,CN201130104706.X,20130626
2877,CN201130104709.3,20130626
2878,CN201230103128.2,20140521
2879,CN201230103141.8,20140521
2880,CN201230103144.1,20140521
2881,CN201230103146.0,20140521
2882,CN201230103149.4,20140521
2883,CN201230103150.7,20140521
2884,CN201230103172.3,20140521
2885,CN201230103173.8,20140521
2886,CN201220006966.2,20141119
2887,CN201220053052.1,20150527
2888,CN201320053203.8,20150318
2889,CN201220543815.0,20150121
2890,CN201220545457.7,20150318
2891,CN201220511203.3,20141008
2892,CN201220602636.X,20150121
2893,CN201220633584.2,20150318
2894,CN201220634038.0,20150107
2895,CN201220710291.X,20150121
2896,CN201220397347.0,20140625
2897,CN201220436086.9,20150121
2898,CN201220481508.4,20140730
2899,CN201220478275.2,20140730
2900,CN201220499383.8,20141119
2901,CN201320081906.1,20150121
2902,CN201320057575.8,20140625
2903,CN201020701144.7,20120815
2904,CN201220717785.0,20150506
2905,CN201120331288.2,20130807
2906,CN201120204105.0,20140205
2907,CN201120382248.0,20130501
2908,CN201120383102.8,20131218
2909,CN201120382573.7,20140312
2910,CN201120381257.8,20140730
2911,CN201120457801.2,20140205
2912,CN201120417509.8,20131218
2913,CN201120511264.5,20131113
2914,CN201120513106.3,20130814
2915,CN201120457925.0,20140514
2916,CN201320326506.2,20150916
2917,CN201420211731.6,20151125
2918,CN201420211813.0,20151125
2919,CN201420001669.8,20160106
2920,CN201320891783.8,20150909
2921,CN201220704084.3,20151118
2922,CN201320788446.6,20160217
2923,CN201320777708.9,20160302
2924,CN201420011933.6,20160316
2925,CN201320789387.4,20160330
2926,CN201420095714.0,20160406
2927,CN201220024671.8,20160316
2928,CN201320788368.X,20160518
2929,CN201320471430.2,20160518
2930,CN201420013527.3,20160601
2931,CN201420754842.1,20160601
2932,CN201320788382.X,20160622
2933,CN201120552147.3,20160615
2934,CN201320891887.9,20160706
2935,CN201320796678.6,20160921
2936,CN201320788355.2,20160928
2937,CN201320789335.7,20160928
2938,CN201420243244.8,20160907
2939,CN201520077616.9,20161012
2940,CN201420074182.2,20161012
2941,CN201520313582.9,20161012
2942,CN201420211401.7,20161012
2943,CN201520012627.9,20161012
2944,CN201320788355.2,20160928
2945,CN201320789335.7,20160928
2946,CN201420243244.8,20160907
2947,CN201520077616.9,20161012
2948,CN201420074182.2,20161012
2949,CN201520313582.9,20161012
2950,CN201420211401.7,20161012
2951,CN201520012627.9,20161012
2952,CN201230177414.3,20140709
2953,CN201030520271.2,20141029
2954,CN201020259988.0,20130306
2955,CN201020260023.3,20120104
2956,CN201020271082.0,20111221
2957,CN201020254729.9,20111221
2958,CN201020254745.8,20120523
2959,CN201220550993.6,20141126
2960,CN201220560068.1,20141126
2961,CN201220564192.5,20150429
2962,CN201220125810.6,20130424
2963,CN201220058669.2,20131204
2964,CN201320840183.9,20150429
2965,CN201320051572.3,20150325
2966,CN201320051701.9,20150204
2967,CN201320324370.1,20150114
2968,CN201320840366.0,20160224
2969,CN201420582719.6,20160420
2970,CN201020696418.8,20160210
2971,CN201120043619.2,20160330
2972,CN201220061288.X,20160406
2973,CN201220058670.5,20150408
2974,CN201220220840.5,20150708
2975,CN201120088111.4,20160511
2976,CN201220118998.1,20160511
2977,CN201420342657.1,20160622
2978,CN201420342645.9,20160622
2979,CN201220242886.7,20160720
2980,CN201420331379.X,20160817
2981,CN201420728919.8,20160907
2982,CN201220444160.1,20161026
2983,CN201220444235.6,20161026
2984,CN201320560329.4,20161109
2985,CN201120336602.6,20161109
2986,CN201320498015.6,20150923
2987,CN201320731996.4,20151028
2988,CN201420418052.6,20160224
2989,CN201420257604.X,20160302
2990,CN201420215913.0,20160413
2991,CN201420709755.4,20160413
2992,CN201420417692.5,20160413
2993,CN201420257100.8,20160921
2994,CN201320498015.6,20150923
2995,CN201320731996.4,20151028
2996,CN201420418052.6,20160224
2997,CN201420257604.X,20160302
2998,CN201420215913.0,20160413
2999,CN201420709755.4,20160413
3000,CN201420417692.5,20160413
3001,CN201420257100.8,20160921
3002,CN201020253032.X,20120718
3003,CN201220467700.8,20160323
3004,CN201120302120.9,20161012
3005,CN201320100523.4,20160427
3006,CN201420520671.6,20160824
3007,CN201420795746.1,20160518
3008,CN201220057425.2,20140326
3009,CN201120450267.2,20130501
3010,CN201420055082.5,20151209
3011,CN201320651015.5,20150513
3012,CN201420084520.0,20151021
3013,CN201220077389.6,20150422
3014,CN201220057425.2,20140326
3015,CN201120450267.2,20130501
3016,CN201420055082.5,20151209
3017,CN201320651015.5,20150513
3018,CN201420084520.0,20151021
3019,CN201220077389.6,20150422
3020,CN201320553016.6,20150415
3021,CN201320552835.9,20150527
3022,CN201230656738.5,20150218
3023,CN201330153013.9,20150617
3024,CN201330153046.3,20150617
3025,CN201330345233.1,20150902
3026,CN201330310394.7,20150819
3027,CN201330619236.X,20160203
3028,CN201330619359.3,20160203
3029,CN201330619431.2,20160203
3030,CN201130019327.0,20160323
3031,CN201130019328.5,20160323
3032,CN201430165632.4,20160803
3033,CN201330436790.4,20161109
3034,CN201330436816.5,20161109
3035,CN201220432655.2,20140122
3036,CN201220312596.5,20150204
3037,CN201320386382.7,20150916
3038,CN201320797155.3,20160316
3039,CN201320701146.X,20151223
3040,CN201320822215.2,20160127
3041,CN201120033710.6,20160323
3042,CN201220509542.8,20161116
3043,CN201220509472.6,20161123
3044,CN201220509474.5,20161123
3045,CN201220509475.X,20161123
3046,CN201220509541.3,20161123
3047,CN201220509545.1,20161123
3048,CN201220509542.8,20161116
3049,CN201220509472.6,20161123
3050,CN201220509474.5,20161123
3051,CN201220509475.X,20161123
3052,CN201220509541.3,20161123
3053,CN201220509545.1,20161123
3054,CN201320158560.0,20141203
3055,CN201130352416.7,20131120
3056,CN201130352422.2,20131120
3057,CN201130352423.7,20151118
3058,CN201130348826.4,20131120
3059,CN201130348827.9,20131120
3060,CN201130350870.9,20131120
3061,CN201130352138.5,20131120
3062,CN201130352396.3,20131120
3063,CN201130352414.8,20131120
3064,CN201130409883.9,20131225
3065,CN201130409884.3,20131225
3066,CN201130409902.8,20131225
3067,CN201130409907.0,20151223
3068,CN201130409927.8,20141224
3069,CN201230013002.6,20140312
3070,CN201230006610.4,20140312
3071,CN201230011811.3,20160316
3072,CN201230010305.2,20140312
3073,CN201330374796.3,20150923
3074,CN201330374944.1,20150916
3075,CN201330374967.2,20150916
3076,CN201330375018.6,20150923
3077,CN201330515037.4,20151223
3078,CN201330374739.5,20150923
3079,CN201330374798.2,20150916
3080,CN201330374799.7,20150923
3081,CN201330375483.X,20150923
3082,CN201330291909.3,20150819
3083,CN201330254508.0,20150812
3084,CN201330254532.4,20150812
3085,CN201330254535.8,20150812
3086,CN201330254788.5,20150812
3087,CN201330254812.5,20150812
3088,CN201330254537.7,20150812
3089,CN201330254682.5,20150812
3090,CN201330254810.6,20150812
3091,CN201330266132.5,20150812
3092,CN201330021646.4,20160316
3093,CN201330021638.X,20160316
3094,CN201330021809.9,20160316
3095,CN201330515411.0,20151223
3096,CN201230020112.5,20140326
3097,CN201230018974.4,20140326
3098,CN201230021514.7,20140326
3099,CN201230021568.3,20150401
3100,CN201230019601.9,20140326
3101,CN201230020978.6,20140326
3102,CN201230022261.5,20140326
3103,CN201230022405.7,20140326
3104,CN201230022661.6,20140326
3105,CN201230018925.0,20160323
3106,CN201230018946.2,20160323
3107,CN201230020621.8,20140326
3108,CN201230021649.3,20150401
3109,CN201230021727.X,20150401
3110,CN201230019370.1,20140326
3111,CN201230019509.2,20140326
3112,CN201230111486.8,20150527
3113,CN201230111331.4,20150527
3114,CN201230135903.2,20140618
3115,CN201230095673.1,20140604
3116,CN201230095732.5,20140604
3117,CN201230137305.9,20140618
3118,CN201230014851.3,20140312
3119,CN201230014589.2,20140312
3120,CN201230013301.X,20140312
3121,CN201230019961.9,20150401
3122,CN201230023385.5,20140326
3123,CN201230023397.8,20140326
3124,CN201130008333.6,20130327
3125,CN201130008334.0,20130327
3126,CN201130008325.1,20130327
3127,CN201430051036.3,20160511
3128,CN201430051038.2,20160511
3129,CN201430051039.7,20160511
3130,CN201430051043.3,20160511
3131,CN201430129851.7,20160629
3132,CN201330248141.1,20160803
3133,CN201330254475.X,20160803
3134,CN201330254484.9,20160803
3135,CN201330254559.3,20160803
3136,CN201330254667.0,20160803
3137,CN201330266130.6,20160810
3138,CN201330266139.7,20160810
3139,CN201330266140.X,20160810
3140,CN201330266166.4,20160810
3141,CN201330266367.4,20160810
3142,CN201330291911.0,20160817
3143,CN201430263588.0,20160921
3144,CN201430263736.9,20160921
3145,CN201320784109.X,20160127
3146,CN201120455335.4,20160106
3147,CN201120455376.3,20160106
3148,CN201120455389.0,20160106
3149,CN201020674779.2,20160210
3150,CN201020514255.7,20151028
3151,CN201220490097.5,20161109
3152,CN201220489025.9,20161109
3153,CN201220489026.3,20161109
3154,CN201220489066.8,20161109
3155,CN201120455335.4,20160106
3156,CN201120455376.3,20160106
3157,CN201120455389.0,20160106
3158,CN201020674779.2,20160210
3159,CN201020514255.7,20151028
3160,CN201220490097.5,20161109
3161,CN201220489025.9,20161109
3162,CN201220489026.3,20161109
3163,CN201220489066.8,20161109
3164,CN201230390221.6,20141008
3165,CN201230387725.2,20141008
3166,CN201230387765.7,20141008
3167,CN201230387690.2,20141008
3168,CN201230387839.7,20141008
3169,CN201230390223.5,20141008
3170,CN201230388110.1,20141008
3171,CN201230388012.8,20141008
3172,CN201220583871.7,20140219
3173,CN201120553188.4,20160217
3174,CN201120461746.4,20140702
3175,CN201030689887.2,20160210
3176,CN201030689890.4,20160210
3177,CN201030702057.9,20160302
3178,CN201030702025.9,20160302
3179,CN201130006270.0,20140312
3180,CN201130006278.7,20160316
3181,CN201420087168.6,20160330
3182,CN201030689887.2,20160210
3183,CN201030689890.4,20160210
3184,CN201030702057.9,20160302
3185,CN201030702025.9,20160302
3186,CN201130006270.0,20140312
3187,CN201130006278.7,20160316
3188,CN201420087168.6,20160330
3189,CN201330064544.0,20150506
3190,CN201330064548.9,20150506
3191,CN201130039903.8,20160427
3192,CN201130039901.9,20160427
3193,CN201030295873.2,20151028
3194,CN201030298136.8,20151028
3195,CN201030298107.1,20151028
3196,CN201130311750.8,20141029
3197,CN201130311739.1,20141029
3198,CN201130311742.3,20141029
3199,CN201130311752.7,20141029
3200,CN201130125488.8,20160629
3201,CN201130198119.1,20160817
3202,CN201030251728.4,20160921
3203,CN201030253167.1,20160921
3204,CN201130004822.4,20161019
3205,CN201030282268.1,20161019
3206,CN201030282294.4,20161019
3207,CN201030298133.4,20161019
3208,CN201130308440.0,20161026
3209,CN201130308434.5,20161026
3210,CN201120165934.2,20140716
3211,CN201130186505.9,20140910
3212,CN201030574424.1,20151216
3213,CN201030574518.9,20151216
3214,CN201030574528.2,20151216
3215,CN201030574530.X,20151216
3216,CN201030574535.2,20151216
3217,CN201030574547.5,20151216
3218,CN201030574437.9,20151216
3219,CN201030574515.5,20151216
3220,CN201030511718.X,20151104
3221,CN201030511733.4,20151104
3222,CN201030511753.1,20151104
3223,CN201030511766.9,20151104
3224,CN201030511771.X,20151104
3225,CN201030511778.1,20151104
3226,CN201030511779.6,20151104
3227,CN201030562598.6,20151209
3228,CN201030562600.X,20151209
3229,CN201030562601.4,20151209
3230,CN201130198660.2,20150819
3231,CN201130047234.9,20160511
3232,CN201130047235.3,20160511
3233,CN201130047236.8,20160511
3234,CN201130045440.6,20160511
3235,CN201130045443.X,20160511
3236,CN201130045444.4,20160511
3237,CN201130058056.X,20160518
3238,CN201230257057.1,20160803
3239,CN201230257059.0,20160803
3240,CN201230257100.4,20160803
3241,CN201230296998.6,20160824
3242,CN201130219692.6,20160907
3243,CN201130219693.0,20160907
3244,CN201130219701.1,20160907
3245,CN201030510314.9,20161109
3246,CN201030510335.0,20161109
3247,CN201030510470.5,20161109
3248,CN201030510117.7,20161109
3249,CN201030510309.8,20161109
3250,CN201030510311.5,20161109
3251,CN201030539934.5,20161116
3252,CN201220116507.X,20141224
3253,CN201120314451.4,20130619
3254,CN201120369227.5,20130403
3255,CN201220387694.5,20150211
3256,CN201220529326.X,20150805
3257,CN201220510503.X,20140827
3258,CN201420048731.9,20151209
3259,CN201320268347.5,20150401
3260,CN201320320043.9,20150624
3261,CN201320358103.6,20150617
3262,CN201320549079.4,20150819
3263,CN201320705534.5,20160120
3264,CN201420294827.3,20160120
3265,CN201420541492.0,20160302
3266,CN201420393438.6,20160504
3267,CN201420406515.7,20160518
3268,CN201420310814.0,20160518
3269,CN201420136241.4,20160817
3270,CN201420050316.7,20160817
3271,CN201420054420.3,20160817
3272,CN201420659644.7,20160907
